id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,총액1인TOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
23560.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,10,11,11.00,1.00,10449.00,4.0,1.0,0.0,7.00,2.00,12.00,2.00,1.00,2.00
23561.0,1.0,4.0,10.0,12.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,15,16,11.00,,1567.35,4.0,1.0,0.0,7.00,2.00,97.00,4.00,1.00,2.00
23564.0,2.0,1.0,2.0,4.0,1.0,,2.0,,,,6.0,,,,,11.0,12.0,,,,,,2.0,12.0,11.0,,2.0,,,,,,,,,,,,,,,17.0,35,36,12.00,1.00,3134.70,5.0,1.0,1.0,7.00,2.00,12.00,2.00,2.00,2.00
23565.0,1.0,3.0,4.0,10.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,5.0,6.0,4.0,1.0,,,,,,,,,,,,13.0,,,,,28,29,11.00,1.00,3657.15,5.0,1.0,1.0,7.00,2.00,12.00,2.00,2.00,3.00
23566.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,2,3,1.00,1.00,1699.01,5.0,1.0,1.0,7.00,2.00,1.00,1.00,1.00,3.00
23567.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,,6.0,7.0,,,,11.0,12.0,,,,,,1.0,2.0,3.0,1.0,,3.0,,,6.0,,,,,,,,,,,,39,40,12.00,1.00,10080.00,4.0,1.0,0.0,7.00,2.00,5.00,1.00,2.00,4.00
23570.0,2.0,4.0,3.0,1.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,9.0,,,12.0,,,,,,5.0,3.0,2.0,1.0,,,,,,,,,,,,13.0,,,,17.0,36,37,12.00,1.00,5000.00,5.0,1.0,1.0,7.00,2.00,9.00,3.00,1.00,3.00
23571.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,2216.10,5.0,1.0,1.0,7.00,2.00,1.00,1.00,1.00,4.00
23573.0,1.0,7.0,6.0,4.0,3.0,,2.0,3.0,4.0,,6.0,,,,10.0,11.0,,,,,,,4.0,6.0,2.0,1.0,,,4.0,,,,,9.0,,,,13.0,,,,,18,19,11.00,1.00,2089.80,5.0,1.0,1.0,7.00,2.00,13.00,2.00,2.00,1.00
23577.0,1.0,3.0,9.0,1.0,1.0,,,3.0,4.0,,6.0,,,,,11.0,,,,,,,11.0,4.0,3.0,1.0,,,,,,,,,,,,13.0,,,,17.0,29,30,11.00,1.00,3134.70,5.0,1.0,1.0,7.00,2.00,97.00,4.00,1.00,2.00
23578.0,4.0,,,,1.0,,2.0,,4.0,,,,,,,,,13.0,,15.0,,,13.0,4.0,2.0,1.0,,,,,,,,,,,,,,15.0,,,29,30,11.00,,745.50,5.0,1.0,1.0,7.00,2.00,2.00,1.00,1.00,2.00
23579.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,15.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,15.0,,,149,150,14.00,,5964.00,5.0,1.0,1.0,7.00,2.00,2.00,1.00,2.00,2.00
23580.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,2216.10,5.0,1.0,1.0,7.00,2.00,1.00,1.00,1.00,4.00
23581.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,12.0,,,15.0,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,15.0,,,149,150,14.00,,4473.00,5.0,1.0,1.0,7.00,2.00,2.00,1.00,2.00,3.00
23584.0,1.0,4.0,6.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,11.0,,,,,,,5.0,7.0,2.0,1.0,,,,,,,,,,,,13.0,14.0,,,,15,16,11.00,1.00,4179.60,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,5.00
23586.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,11.0,12.0,,,,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,17.0,24,25,11.00,1.00,4179.60,5.0,1.0,1.0,7.00,2.00,13.00,2.00,2.00,2.00
23587.0,1.0,1.0,4.0,11.0,2.0,1.0,2.0,3.0,4.0,5.0,6.0,,,9.0,,,,,,,,,1.0,4.0,9.0,1.0,2.0,,,,,,,,,,,,,,,,8,9,3.00,1.00,3012.25,5.0,1.0,1.0,7.00,2.00,11.00,2.00,1.00,2.00
23588.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,3,4,2.00,1.00,2216.10,5.0,1.0,1.0,7.00,2.00,1.00,1.00,1.00,5.00
23589.0,2.0,1.0,4.0,7.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,5.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,34,35,12.00,,2089.80,5.0,1.0,1.0,7.00,2.00,97.00,4.00,1.00,2.00
23592.0,2.0,3.0,4.0,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,3.0,4.0,6.0,1.0,,3.0,,,,,,,,,,,,,,,13,14,11.00,,1880.82,5.0,1.0,1.0,7.00,2.00,12.00,2.00,2.00,2.00
23595.0,1.0,4.0,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,29,30,11.00,1.00,1393.20,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,1.00
23596.0,2.0,12.0,1.0,4.0,1.0,,2.0,3.0,4.0,,6.0,,,,,,,,,,,,4.0,6.0,3.0,1.0,,3.0,,,,,,,,,,13.0,,,,,35,36,12.00,1.00,6269.40,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,5.00
23597.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,3,4,2.00,1.00,530.02,5.0,1.0,1.0,7.00,2.00,5.00,1.00,1.00,5.00
23600.0,1.0,4.0,5.0,7.0,1.0,1.0,2.0,,4.0,5.0,6.0,7.0,,,,,,,,,,,4.0,2.0,1.0,1.0,,,,,,,,9.0,10.0,,,13.0,,,,,15,16,11.00,1.00,5224.50,5.0,1.0,1.0,7.00,2.00,13.00,2.00,2.00,1.00
23601.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,,,,,,,,3.0,4.0,8.0,1.0,,,,,,,,,,,,,,,,,28,29,11.00,1.00,1393.20,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,4.00
23602.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,1846.75,5.0,1.0,1.0,7.00,2.00,1.00,1.00,1.00,3.00
23604.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,1846.75,5.0,1.0,1.0,7.00,2.00,1.00,1.00,1.00,4.00
23605.0,1.0,1.0,7.0,10.0,1.0,1.0,2.0,3.0,4.0,,,,,,,11.0,,,,,,,2.0,4.0,11.0,1.0,,,,,,,,,,,,,,,,,6,7,2.00,1.00,4179.60,5.0,1.0,1.0,7.00,2.00,97.00,4.00,1.00,3.00
23609.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,12.0,,,,,,3.0,10.0,11.0,1.0,2.0,,,,,,,,,,,13.0,,,,17.0,167,168,14.00,,8359.20,5.0,1.0,1.0,7.00,2.00,13.00,2.00,1.00,2.00
23611.0,1.0,3.0,4.0,10.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,5.0,4.0,6.0,1.0,,,,,,,,,,,,13.0,,,,,19,20,11.00,1.00,3134.70,5.0,1.0,1.0,7.00,2.00,13.00,2.00,2.00,2.00
23612.0,1.0,4.0,7.0,1.0,1.0,1.0,2.0,,4.0,5.0,6.0,,,,,,,,,,,,4.0,6.0,5.0,1.0,,,,,,,,,,,,,,,,,10,11,11.00,1.00,1985.31,4.0,1.0,0.0,7.00,2.00,12.00,2.00,2.00,2.00
23614.0,3.0,,,,2.0,,,,,,,,,,,,,,,,16.0,,16.0,,,,,,,,,,,,,,,,,,16.0,,3,4,2.00,1.00,4179.60,4.0,1.0,0.0,7.00,2.00,97.00,4.00,1.00,5.00
23615.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,10.0,11.0,12.0,,,15.0,,,3.0,5.0,6.0,1.0,,3.0,,5.0,,,,,,11.0,12.0,13.0,14.0,,,17.0,145,146,14.00,,3785.84,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,2.00
23616.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,,,,11.0,12.0,,,15.0,,,5.0,7.0,3.0,1.0,,,,,,,,,,,,13.0,,,,17.0,155,156,14.00,1.00,9404.10,4.0,1.0,0.0,7.00,2.00,97.00,4.00,2.00,2.00
23617.0,3.0,,,,2.0,1.0,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,4179.60,4.0,1.0,0.0,7.00,2.00,12.00,2.00,1.00,4.00
23619.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,9.0,10.0,,,,,15.0,,,5.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,179,180,14.00,,10449.00,4.0,1.0,0.0,7.00,2.00,97.00,4.00,2.00,2.00
23620.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,517.09,4.0,1.0,0.0,7.00,2.00,1.00,1.00,1.00,3.00
23623.0,4.0,,,,1.0,,2.0,,,,,,,,,11.0,,,,15.0,,,15.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,37,38,12.00,,3584.00,5.0,1.0,1.0,7.00,2.00,4.00,1.00,2.00,2.00
23624.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,,11.0,,,,,,,3,4,2.00,1.00,2216.10,3.0,0.0,0.0,7.00,2.00,1.00,1.00,1.00,5.00
23625.0,4.0,,,,1.0,1.0,2.0,,4.0,,,,8.0,,10.0,11.0,,,,15.0,,,15.0,1.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,157,158,14.00,1.00,6048.00,5.0,1.0,1.0,7.00,2.00,5.00,1.00,2.00,2.00
23626.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,5.0,6.0,1.0,,,,,,,,,,,,13.0,,,,17.0,11,12,11.00,1.00,2612.25,5.0,1.0,1.0,7.00,2.00,13.00,2.00,2.00,2.00
23627.0,1.0,6.0,4.0,7.0,1.0,1.0,2.0,3.0,4.0,,,7.0,,,,,,,,,,,3.0,7.0,4.0,1.0,,,,,,,,,,,,13.0,,,,,29,30,11.00,1.00,4702.05,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,2.00
23628.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,12.0,,,,,,12.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,30,31,12.00,,2089.80,5.0,1.0,1.0,7.00,2.00,97.00,4.00,2.00,2.00
23629.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,12.0,,,,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,590.96,5.0,1.0,1.0,7.00,2.00,1.00,1.00,2.00,2.00
23630.0,2.0,13.0,4.0,1.0,1.0,,2.0,3.0,4.0,,,,,,,,,,,,,,4.0,3.0,2.0,,,,,5.0,,,,9.0,,,,13.0,,,,,12,13,11.00,1.00,3134.70,5.0,1.0,1.0,7.00,2.00,13.00,2.00,2.00,2.00
23632.0,3.0,,,,1.0,,2.0,3.0,,,,,,,,,,,14.0,,,,3.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,5224.50,5.0,1.0,1.0,7.00,2.00,12.00,2.00,2.00,2.00
23636.0,3.0,,,,1.0,,,,4.0,,,,,,,,,,14.0,,,,14.0,4.0,,,,,,5.0,,,,,,,,,,,,,42,43,12.00,1.00,3360.00,4.0,1.0,0.0,7.00,2.00,5.00,1.00,1.00,2.00
23637.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,15.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,37,38,12.00,,3584.00,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,2.00
23639.0,4.0,,,,1.0,1.0,2.0,,4.0,,,,,,,,,,,15.0,,,15.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,25,26,11.00,,1135.75,5.0,1.0,1.0,7.00,2.00,5.00,1.00,2.00,2.00
23642.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,9,10,3.00,1.00,10000.00,5.0,1.0,1.0,7.00,2.00,16.00,1.00,1.00,4.00
23643.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,4.0,5.0,,,,,,,,,,,,,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,13,14,11.00,1.00,2352.00,5.0,1.0,1.0,7.00,2.00,5.00,1.00,1.00,2.00
23645.0,3.0,,,,2.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,4,5,2.00,1.00,3000.00,4.0,1.0,0.0,7.00,2.00,9.00,3.00,1.00,3.00
23646.0,4.0,,,,1.0,1.0,2.0,,4.0,,,,,,,,,,14.0,,,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,12,13,11.00,1.00,1848.00,4.0,1.0,0.0,7.00,2.00,5.00,1.00,1.00,1.00
23655.0,3.0,,,,1.0,,2.0,,,,,,,,,11.0,,,14.0,,,,2.0,14.0,11.0,1.0,,,,,,,,,,,,,,,,,300,301,14.00,,4000.00,5.0,1.0,1.0,7.00,2.00,15.00,1.00,1.00,3.00
23656.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,1.0,2.0,,,,,,,,,,,,,,,,3,4,2.00,1.00,2150.40,4.0,1.0,0.0,7.00,2.00,4.00,1.00,1.00,3.00
23657.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,2.0,1.0,14.0,1.0,2.0,,,,,,,,,,,,,,,,3,4,2.00,1.00,3300.00,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,5.00
23659.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,14.0,1.0,2.0,,,,,,,,,,,,,,,,3,4,2.00,1.00,2580.48,4.0,1.0,0.0,7.00,2.00,4.00,1.00,1.00,2.00
23664.0,3.0,,,,1.0,1.0,2.0,,4.0,,,7.0,,,10.0,11.0,,,,,,,10.0,11.0,7.0,,,,,,,,,9.0,,11.0,,,,,,,4,5,2.00,1.00,3000.00,5.0,1.0,1.0,7.00,2.00,9.00,3.00,1.00,4.00
23666.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,,,,,,,,,,,,,13.0,,,,,7,8,3.00,1.00,2500.00,4.0,1.0,0.0,7.00,2.00,16.00,1.00,1.00,5.00
23670.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,11.0,1.0,3.0,1.0,2.0,,,,,,,,,,,13.0,,,,17.0,14,15,11.00,1.00,5734.40,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,2.00
23671.0,1.0,1.0,5.0,2.0,1.0,,2.0,3.0,4.0,,,,,,,,,,,,,,3.0,4.0,2.0,1.0,,,,,,,,,,,,13.0,,,,17.0,14,15,11.00,1.00,3584.00,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,2.00
23672.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,,2.0,,,,,,,,,,,,,,,,9,10,3.00,1.00,2500.00,5.0,1.0,1.0,7.00,2.00,16.00,1.00,1.00,3.00
23674.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,,2.0,,,,,,,,,,,,,,,,9,10,3.00,1.00,2500.00,5.0,1.0,1.0,7.00,2.00,16.00,1.00,1.00,3.00
23675.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,,,6.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,2.0,,4.0,,,,,,,,,13.0,,,,17.0,24,25,11.00,1.00,1666.67,5.0,1.0,1.0,7.00,2.00,9.00,3.00,2.00,4.00
23678.0,2.0,7.0,1.0,5.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,5.0,6.0,1.0,,,,,,,,,,11.0,,13.0,,,,,27,28,11.00,,2010.00,5.0,1.0,1.0,7.00,2.00,18.00,1.00,2.00,2.00
23679.0,1.0,7.0,8.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,11.0,12.0,,,,,,11.0,12.0,2.0,1.0,,,,,,,,,,,,,,,,,15,16,11.00,,2717.60,3.0,0.0,0.0,7.00,2.00,8.00,4.00,2.00,1.00
23682.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,15.0,,,2.0,5.0,6.0,1.0,,,4.0,,,,,,,,,,,,,,36,37,12.00,,6057.34,5.0,1.0,1.0,7.00,2.00,18.00,1.00,2.00,2.00
23683.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,800.00,5.0,1.0,1.0,7.00,2.00,16.00,1.00,1.00,4.00
23684.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,,,11.0,,,,15.0,,,2.0,1.0,11.0,,2.0,,,,,,,,,,,13.0,,,,,180,181,14.00,1.00,10449.00,5.0,1.0,1.0,7.00,2.00,14.00,2.00,2.00,2.00
23686.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,5.0,2.0,11.0,,2.0,,,,,,,,,,,13.0,,,,,180,181,14.00,1.00,10449.00,5.0,1.0,1.0,7.00,2.00,14.00,2.00,2.00,2.00
23687.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,10.0,11.0,,,,,,,1.0,2.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,29,30,11.00,,6057.34,5.0,1.0,1.0,7.00,2.00,18.00,1.00,1.00,2.00
23688.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,6.0,,8.0,,,11.0,,,,15.0,,,8.0,3.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,29,30,11.00,,6057.34,5.0,1.0,1.0,7.00,2.00,18.00,1.00,1.00,2.00
23689.0,1.0,8.0,2.0,1.0,1.0,,2.0,,,,,,,,,,12.0,,,,,,2.0,12.0,,1.0,,,,,,,,,,,,,,,,,19,20,11.00,1.00,14910.00,4.0,1.0,0.0,7.00,2.00,2.00,1.00,2.00,2.00
23691.0,2.0,13.0,10.0,1.0,1.0,,,3.0,,,6.0,,,,,11.0,,,,,,,3.0,6.0,11.0,1.0,,,4.0,,,,,,,,,,,,16.0,,49,50,12.00,1.00,6000.00,5.0,1.0,1.0,7.00,2.00,9.00,3.00,2.00,3.00
23692.0,6.0,,,,1.0,,2.0,3.0,,,,,,,,,,,,,,,2.0,3.0,,,2.0,,,,,,,,,,,,,15.0,,,6,7,2.00,1.00,2000.00,5.0,1.0,1.0,7.00,2.00,8.00,4.00,2.00,1.00
23693.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,4.0,5.0,,,,,,,,,,,,,7,8,3.00,1.00,10000.00,5.0,1.0,1.0,7.00,2.00,9.00,3.00,1.00,4.00
23695.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,11.0,,,,15.0,,,11.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,298,299,14.00,,17892.00,4.0,1.0,0.0,7.00,2.00,2.00,1.00,1.00,1.00
23702.0,1.0,1.0,7.0,2.0,1.0,,2.0,,4.0,,,,,,,11.0,,,,,,,2.0,11.0,4.0,1.0,,,,,,,,,,,,,,,,,6,7,2.00,1.00,2867.20,5.0,1.0,1.0,7.00,2.00,4.00,1.00,2.00,2.00
23716.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,13.0,,,,17.0,10,11,11.00,1.00,3584.00,4.0,1.0,0.0,7.00,2.00,4.00,1.00,2.00,2.00
23717.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,13.0,,,,17.0,10,11,11.00,1.00,3584.00,4.0,1.0,0.0,7.00,2.00,4.00,1.00,1.00,6.00
23718.0,1.0,1.0,5.0,8.0,1.0,,2.0,3.0,4.0,,6.0,,,,,,,,,,,,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,28,29,11.00,1.00,3000.00,5.0,1.0,1.0,7.00,2.00,14.00,2.00,2.00,2.00
23720.0,3.0,,,,1.0,1.0,,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,5.0,3.0,,2.0,,,,,,,,,,,,,,,,6,7,2.00,1.00,3225.60,4.0,1.0,0.0,7.00,2.00,4.00,1.00,1.00,6.00
23721.0,1.0,5.0,4.0,2.0,1.0,1.0,,,4.0,,,,,,,11.0,,,,,,,1.0,4.0,11.0,1.0,,,,,,,,,,,,,,,,,28,29,11.00,1.00,3000.00,5.0,1.0,1.0,7.00,2.00,14.00,2.00,2.00,2.00
23722.0,1.0,1.0,3.0,2.0,1.0,,2.0,3.0,,,6.0,,,,,,,,,,,,2.0,3.0,6.0,1.0,,,,,,,,,,,,13.0,,,,17.0,7,8,3.00,1.00,2150.40,4.0,1.0,0.0,7.00,2.00,4.00,1.00,2.00,2.00
23725.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,,,,4.0,3.0,1.0,1.0,,3.0,,,,,,,,,,13.0,,,,,12,13,11.00,1.00,1000.00,5.0,1.0,1.0,7.00,2.00,9.00,3.00,1.00,4.00
23726.0,1.0,2.0,1.0,3.0,1.0,,2.0,3.0,,,6.0,,,,,11.0,,,,,,,2.0,11.0,6.0,1.0,,,,,,,,,,,,13.0,,,,17.0,7,8,3.00,1.00,2150.40,5.0,1.0,1.0,7.00,2.00,4.00,1.00,2.00,2.00
23728.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,,11.0,,,,,,,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,28,29,11.00,1.00,3000.00,5.0,1.0,1.0,7.00,2.00,14.00,2.00,2.00,2.00
23729.0,4.0,,,,1.0,1.0,2.0,,4.0,,,,,9.0,,11.0,,,,,,,9.0,4.0,11.0,1.0,,,,,,,,,,,,,,,,,89,90,13.00,,2982.00,5.0,1.0,1.0,7.00,2.00,2.00,1.00,1.00,2.00
23731.0,6.0,,,,1.0,,2.0,3.0,4.0,,6.0,,,,10.0,,,13.0,,,,,13.0,6.0,4.0,1.0,,,,,,,,9.0,,,,13.0,,,,,15,16,11.00,1.00,6000.00,4.0,1.0,0.0,7.00,2.00,97.00,4.00,1.00,2.00
23732.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,,11.0,12.0,,,15.0,,,4.0,5.0,2.0,1.0,,,,,,,,,,,,13.0,,,,17.0,29,30,11.00,1.00,10000.00,4.0,1.0,0.0,7.00,2.00,9.00,3.00,2.00,1.00
23733.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,299,300,14.00,,5300.18,4.0,1.0,0.0,7.00,2.00,2.00,1.00,1.00,3.00
23735.0,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,2.0,1.0,4.0,1.0,,3.0,,,,,,,,,,,,,,,328,329,14.00,,8946.00,4.0,1.0,0.0,7.00,2.00,2.00,1.00,2.00,2.00
23736.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,3.0,2.0,5.0,1.0,,,,,,,,,,,,13.0,,,,17.0,16,17,11.00,1.00,5000.00,5.0,1.0,1.0,7.00,2.00,9.00,3.00,2.00,5.00
23738.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,4.0,11.0,3.0,1.0,,,,,,,,,,,,,,,,,30,31,12.00,,3202.82,5.0,1.0,1.0,7.00,2.00,9.00,3.00,2.00,2.00
23739.0,1.0,2.0,6.0,10.0,1.0,,2.0,,,,,,,,,11.0,12.0,,,,,,11.0,12.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,5,6,2.00,1.00,3225.60,4.0,1.0,0.0,7.00,2.00,4.00,1.00,1.00,2.00
23740.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,,4.0,,6.0,,,,,11.0,,,,,,,2.0,1.0,11.0,1.0,,3.0,,,,,,,,,,,,,,,6,7,2.00,1.00,2150.40,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,3.00
23741.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,4.0,3.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,33,34,12.00,1.00,4300.80,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,2.00
23742.0,1.0,2.0,9.0,7.0,1.0,,2.0,3.0,,,,,,,,11.0,,,,,,,3.0,2.0,11.0,1.0,,3.0,,,,,,,,,,,,,,,5,6,2.00,1.00,1433.60,5.0,1.0,1.0,7.00,2.00,4.00,1.00,1.00,2.00
23748.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,4,5,2.00,1.00,2508.80,5.0,1.0,1.0,7.00,2.00,4.00,1.00,2.00,4.00
23750.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,12.0,,,15.0,,,2.0,1.0,12.0,1.0,2.0,,4.0,,,,,,,,,,,,,,313,314,14.00,,11182.50,5.0,1.0,1.0,7.00,2.00,2.00,1.00,2.00,1.00
