id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,ÃÑ¾×1ÀÎTOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
29750,2,13,,,1,1,2,,,,,,,,,,,,,,,17,17,2,1,,1,,,,,,,,,,,,,,,,30,31,12,,8682,5,1,1,9,3,2,1,1,3
29753,2,1,2,3,1,1,2,3,,,,,,,,,,,,,,,3,,,,1,,1,,,,,,,,,,,,,,7,8,3,,1808.62,3,0,0,9,3,2,1,2,3
29755,1,1,3,4,1,,2,,4,5,6,,,,10,,,,,,,,4,5,6,1,,1,1,1,,,,,,,,,,,,,13,14,11,1,2500,5,1,1,9,3,9,3,1,3
29769,1,3,6,5,1,,2,3,4,5,6,7,8,,,11,,,,,,,3,5,6,1,,,,,,,,,,,,,,,,1,24,25,11,1,1984.4,4,1,0,9,3,12,2,2,2
29783,1,1,2,4,1,1,2,3,4,5,6,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,1,,,,1,14,15,11,1,5000,3,0,0,9,3,9,3,2,2
29785,1,4,3,1,1,1,2,3,4,5,6,7,,,,,,,,,,,3,1,5,1,1,,,,,,,,,,,,,,,,9,10,3,1,992.2,5,1,1,9,3,12,2,1,5
29787,1,3,4,2,2,,,3,4,,6,,,,,,,,,,,,3,4,6,1,,,,,,,,,,,,1,,,,1,10,11,11,1,1069.2,5,1,1,9,3,4,1,1,2
29788,2,5,2,1,1,1,2,3,4,,6,,,,,11,12,,,,,,2,4,12,1,,,,,,,,1,,,,,,,,,8,9,3,1,7040,4,1,0,9,3,17,1,2,3
29790,1,3,2,9,1,1,,3,,,,,,,,11,,,,,,,11,3,1,,,1,,,,,,,,,,,,,,,2,3,1,1,555.9,4,1,0,9,3,5,1,1,2
29791,1,1,2,4,1,,2,,4,,6,,,,,,,,,,,,6,4,2,1,,,,,,,,,,,,1,,,,,7,8,3,1,2333.33,5,1,1,9,3,9,3,1,2
29793,1,2,1,3,1,,2,,,,,,8,9,,,,,,,,,2,8,9,1,,,,,,,,,,,,,,,,,7,8,3,,3564,5,1,1,9,3,4,1,2,2
29794,1,5,3,2,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,9,10,3,1,1425.6,4,1,0,9,3,4,1,2,2
29795,2,2,1,,1,,2,3,4,,,7,,9,,,12,,,,,,2,3,7,1,,,,,,,,,,,,,,,,1,62,63,13,1,1500,5,1,1,9,3,9,3,2,2
29796,2,13,10,,2,,2,3,4,,,,,,,11,,,,,,,2,11,4,,,,,,,1,,,,,,,,,,,7,8,3,,3300,5,1,1,9,3,9,3,2,2
29797,1,7,3,2,1,,2,3,4,5,,,,,,11,12,,,,,,2,12,4,1,,,,,,,,,,,,,,,,,6,7,2,1,2138.4,5,1,1,9,3,4,1,2,3
29798,1,3,2,4,1,,2,3,,,,,,,,11,12,,,,,,3,2,11,1,,,,,,,,,,,,,,,,,6,7,2,1,2138.4,4,1,0,9,3,4,1,2,3
29799,2,4,3,10,1,,2,3,4,5,,,,,,,,,,,,,2,5,4,,1,,,,,,,,,,,,,,,,90,91,14,,3000,4,1,0,9,3,16,1,1,3
29800,1,1,2,5,1,1,2,,4,,,,,,,11,,,,,,,1,2,,1,,,,,,,,,,,,1,,,,,8,9,3,1,1425.6,5,1,1,9,3,4,1,1,2
29802,1,2,4,10,1,,2,3,4,5,6,,,,,11,,,,,,,2,3,4,1,1,,1,,,,,,,,,,,,,,13,14,11,,1782,4,1,0,9,3,4,1,1,2
29803,1,4,3,10,1,,2,3,4,5,6,,,,10,11,,,,,,,5,3,11,1,,,,,,,,,,,,1,,,1,,10,11,11,,1984.4,5,1,1,9,3,97,4,1,2
29804,2,13,4,10,1,,2,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,10,11,11,,2653.7,5,1,1,9,3,10,3,2,6
29811,1,1,2,7,1,,2,3,4,,6,,,,10,,12,,,,,,4,10,6,1,,,,,,,,,,,,,,,,1,8,9,3,,2274.6,4,1,0,9,3,10,3,2,2
29812,1,1,4,10,1,,2,3,4,,6,,,,,,,,,,,,4,6,2,1,,,,,,,,,,,,1,,,,,12,13,11,1,7000,5,1,1,9,3,97,4,1,3
29816,1,1,3,4,1,,,3,4,5,6,,,,,,,13,,,,,3,5,13,1,,,1,,,,,1,,,,1,,,,1,26,27,11,1,1150.8,5,1,1,9,3,11,2,2,3
29817,1,1,3,4,1,1,2,,,5,,,,,,,,,,,,,5,,,1,,,,,,,,,,,,1,,,,1,15,16,11,1,2851.2,5,1,1,9,3,4,1,2,2
29819,1,1,3,11,1,,2,3,4,,,,,,,11,12,,,,,,12,4,3,1,,,,,,,,,,,,,,,,,25,26,11,,4464.9,5,1,1,9,3,12,2,2,2
29820,1,1,,,1,1,2,3,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,5,6,2,1,2138.4,4,1,0,9,3,4,1,1,2
29823,2,2,1,7,1,1,2,,4,,6,,,,,,,,,,,,1,2,4,1,,,,,,1,,,,,,,,,,,12,13,11,,1488.3,5,1,1,9,3,12,2,2,4
29825,1,2,10,3,1,1,2,3,,,,,,,,,,,,,,,2,1,3,1,,,,1,,,,,,,,,,,,,11,12,11,1,1425.6,4,1,0,9,3,4,1,1,2
29827,1,1,2,10,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,4,5,2,,2138.4,5,1,1,9,3,4,1,2,3
29834,1,4,2,12,1,,2,3,4,5,6,7,8,,,,,,,,,,2,4,8,1,,,,,,,,,,,,1,,,,,12,13,11,1,1960.2,5,1,1,9,3,4,1,2,2
29835,2,13,,,1,1,2,,4,,6,,,,,,,,,,,,1,4,2,1,,,,,,,,,,,,,,,,,4,5,2,,4961,5,1,1,9,3,97,4,2,4
29836,2,1,2,3,1,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,1,,,,,16,17,11,,1425.6,4,1,0,9,3,4,1,1,4
29837,1,2,1,9,1,1,2,,,5,,,,,,,12,,,,,,2,1,,1,,,,,,,,,,,,,,,,,5,6,2,,1425.6,4,1,0,9,3,4,1,2,3
29840,1,2,1,5,1,1,2,3,4,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,1,9,10,3,,1782,5,1,1,9,3,4,1,1,2
29844,1,4,,,1,,2,3,4,5,6,7,,,10,,12,,,,,,4,5,12,1,1,,,,,,,,,,,1,,,,1,14,15,11,1,6000,5,1,1,9,3,9,3,2,4
29846,1,2,6,,1,,2,3,4,5,6,,,,,,12,,,,,,2,4,12,1,,,,,,,,,,,,,,,,,7,8,3,1,2021.87,5,1,1,9,3,10,3,2,2
29847,2,13,4,10,1,1,2,3,4,5,6,,,,,,,,,,,,3,4,1,1,,,,,,,,,,,,1,,,,,12,13,11,1,1750,5,1,1,9,3,9,3,1,6
29850,1,3,4,5,1,1,2,3,4,5,6,,,9,10,11,,13,14,,,,3,5,1,1,1,,,,,,,1,,,,1,,,1,1,22,23,11,,3553.55,5,1,1,9,3,97,4,1,2
29853,1,2,1,7,1,,2,,4,5,,7,,,10,11,,,,,,,2,11,7,1,,,,,,,,1,1,,,1,,,,,29,30,11,,2976.6,5,1,1,9,3,97,4,2,2
29857,2,1,,,1,1,2,3,4,,,,,,,,,,,,,,1,4,3,1,,,,,,,,,,,,,,,,1,16,17,11,1,8000,5,1,1,9,3,9,3,1,3
29858,1,1,4,3,1,,2,3,4,5,,,,,,,,13,,,,,3,4,5,1,,,,,,,,,,,,1,1,,,1,19,20,11,,3968.8,5,1,1,9,3,97,4,2,2
29859,2,1,2,5,1,1,2,3,4,,,,,,,11,,,,,,,1,3,2,1,,,,,,,,,,,,1,,,,,15,16,11,1,1895.5,5,1,1,9,3,10,3,1,4
29860,1,7,6,13,1,,2,3,4,5,6,,,9,,11,12,13,,,,,11,2,5,1,,,,,,,,1,,,,,,,,,21,22,11,,4500,5,1,1,9,3,9,3,2,2
29861,2,1,3,4,1,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,,1,,,,,,,,,5,6,2,,2500,5,1,1,9,3,9,3,1,4
29868,1,6,12,10,1,,2,3,4,5,6,,8,,,,,,,,,,3,5,4,1,,1,,,,,,,,,,1,,,,,11,12,11,1,1000,5,1,1,9,3,9,3,2,5
29869,1,2,1,3,1,1,2,3,4,5,6,,,,,,,,,,,,3,1,4,1,,,,,,,,,,,,1,1,,,,12,13,11,1,1776.78,4,1,0,9,3,97,4,1,6
29871,2,3,11,2,1,,2,3,4,5,6,,8,,,,,,,,,,3,5,2,,,1,,,,,,,,,,,,,,,13,14,11,,2500,5,1,1,9,3,9,3,2,2
29872,1,1,3,5,1,1,2,3,4,5,6,,,,10,11,,,,,,,10,3,4,1,,,,,,,,,,1,,1,,,,,9,10,3,1,5000,5,1,1,9,3,9,3,1,2
29875,2,5,3,1,1,,2,3,,,,,,,,,,,,,,,2,3,,1,,,,,,,,,,,,,,,,,13,14,11,,2500,5,1,1,9,3,9,3,2,3
29880,1,2,1,5,1,1,2,3,,5,,,,,,11,12,,,,,,2,12,11,1,,,,,,,,,,,,,,,,,10,11,11,1,3207.6,5,1,1,9,3,4,1,2,3
29883,1,2,4,1,1,1,2,3,4,5,,,,9,,,,,,,,,1,2,5,1,,,,,,,,,,,,,,,,,4,5,2,1,2138.4,5,1,1,9,3,4,1,1,1
29884,2,1,3,5,1,1,2,3,,,,,,,,,,,,,,,1,3,2,1,,,,,,,,,,,,,,,,,6,7,2,,379.1,5,1,1,9,3,2,1,1,3
29895,2,3,,,1,1,2,3,4,,6,,,,,,,,,,,,6,3,4,1,,,1,,,,,,,,,,,,,,7,8,3,1,3000,5,1,1,9,3,2,1,2,2
29900,1,1,2,10,1,1,2,,4,5,,,,9,10,,,,,,,,1,9,2,1,,,,,,,,,,,,1,,,,,9,10,3,1,3500,5,1,1,9,3,9,3,1,2
29902,1,2,1,3,1,1,2,3,,,,,,,,,,,,,,,2,3,1,1,,,,,,,,,,,,,,,,,2,3,1,1,482.33,3,0,0,9,3,2,1,2,3
29904,2,3,2,,1,1,2,,4,5,,,,,,11,12,13,,,,,2,12,,1,1,,,,,,,,,,,,,,,,14,15,11,1,3000,4,1,0,9,3,10,3,2,2
29905,2,11,1,,1,1,2,,,,,,,,,11,,,,,,,11,1,2,1,1,,,,,,,,,,,,,,,,30,31,12,,1600,4,1,0,9,3,97,4,2,3
29906,2,1,2,8,1,1,2,3,4,5,6,7,8,,,11,12,,,,,,12,1,11,1,,,,,,,,,,,,,,,,,20,21,11,,6000,5,1,1,9,3,9,3,2,2
29908,1,2,1,4,1,1,2,3,4,,6,,,,,11,12,,,,,,1,12,2,1,,,,,,,,,,,,,,,,,4,5,2,1,2851.2,5,1,1,9,3,4,1,2,4
29916,1,1,10,4,1,,2,3,4,5,6,,,,10,,,,,,,,4,3,5,1,,,,,,,,,,,,1,,,,,15,16,11,1,2480.5,4,1,0,9,3,97,4,1,3
29922,1,1,7,4,1,1,2,3,4,5,6,,,,,,,,,,,,3,5,1,1,1,,,,,,,,,,,,,,,,3,4,2,1,528,5,1,1,9,3,17,1,2,2
29923,1,1,2,3,1,1,2,3,4,5,,,,,,,,,,,,,2,4,3,1,,,,,,,,,,,,,,,,,4,5,2,1,1000,5,1,1,9,3,9,3,2,3
29924,1,11,1,6,2,1,2,3,4,5,6,,,,10,11,,,,,,,5,1,2,1,,,,,,,,,,,,,,,,,4,5,2,1,880,5,1,1,9,3,17,1,2,2
29930,1,4,5,2,1,,2,3,4,5,6,,,,,11,,,,,,,6,5,4,1,,,,,,,,,,,,,,,,,30,31,12,,3452.4,5,1,1,9,3,11,2,1,2
29931,2,13,4,3,1,1,,3,4,5,6,,,,,11,,,,,,,5,4,3,1,,,,,,,,,,1,,1,,,,,16,17,11,1,1153.75,5,1,1,9,3,97,4,2,5
29932,1,13,3,1,1,1,2,3,4,5,,,,9,,,,,,,,,9,5,3,1,,,,,,,,1,,,,1,,,,1,20,21,11,1,2893.79,5,1,1,9,3,97,4,2,4
29934,2,5,1,2,1,1,2,3,4,,,,,,,,,,,,,,4,3,1,1,,,,,,,,,,,,,,,,1,11,12,11,1,2976.6,5,1,1,9,3,12,2,2,2
29936,1,4,3,6,2,1,2,3,4,,6,,,,,,,,,,,,3,4,6,1,,,1,,,,,1,,1,,1,,,,1,11,12,11,1,6904.8,5,1,1,9,3,11,2,2,3
29937,1,2,4,1,1,,2,,4,5,6,,,,10,,,,,,,,2,4,5,1,,,,,,,,,,,,,,,,,4,5,2,1,2893.79,5,1,1,9,3,15,1,2,4
29938,1,2,4,12,1,,2,3,,5,,,,,,,,,,,,,5,3,2,1,,,,,,,,,,,,,,,,,6,7,2,1,2000,5,1,1,9,3,15,1,1,2
29939,2,13,10,,1,,2,3,4,5,6,,,9,,,,,,,,,5,4,3,1,,,,,,,,,,,,,,,,,13,14,11,,1984.4,5,1,1,9,3,97,4,2,5
29941,1,1,11,7,1,,2,,4,,6,,,,,,,,,,,,6,4,2,1,,,,,,,,,,,,,,,,,19,20,11,,2778.16,5,1,1,9,3,97,4,2,2
29942,1,12,4,3,1,,2,3,4,,6,,,,10,11,,,,,,,3,6,10,1,,,1,,,,,1,,,,1,,,,,10,11,11,1,1984.4,5,1,1,9,3,97,4,2,3
29943,2,1,4,10,1,1,2,3,4,5,6,,,,,11,,13,,,,,1,5,4,1,,,,,,,,,,,,,,,,,10,11,11,,1488.3,5,1,1,9,3,97,4,2,2
29944,1,4,3,1,1,,,3,4,,6,7,,9,,11,,13,,,,,3,4,6,1,,,,,,,,,,,,1,,,,1,9,10,3,1,1984.4,5,1,1,9,3,12,2,2,2
29945,1,4,1,5,1,1,2,,4,,6,,8,,,11,,,,,,,1,4,11,1,,,,,,,,,,,,,,,,,12,13,11,1,2480.5,5,1,1,9,3,12,2,2,2
29948,1,4,3,1,1,,2,3,4,5,6,,,,,,,,,,,,3,2,5,1,,,,,,,,,,,,,,,,,6,7,2,1,1265.88,5,1,1,9,3,11,2,1,2
29949,2,13,,,1,1,2,,,,,,,,,,12,,,,,,12,1,2,,,,,,,,,,1,,,,,,,,20,21,11,,1686.74,5,1,1,9,3,97,4,2,5
29950,1,6,2,4,1,,2,3,4,5,6,,,,,11,,,,,,,5,4,2,1,,,,,,,,,,,,1,,,,1,12,13,11,1,2083.62,5,1,1,9,3,97,4,2,2
29957,1,1,4,13,1,1,2,3,4,5,6,,,,,11,,,,,,,11,4,5,1,,,1,,,,,,,,,1,,,,1,10,11,11,1,4500,5,1,1,9,3,9,3,2,2
29976,1,4,3,1,1,1,2,,4,,6,,,,,,,,,,,,6,4,2,1,,,,,,,,,,,,,,,,,3,4,2,1,1696.75,5,1,1,9,3,8,4,2,6
29977,2,11,12,,1,,2,3,4,5,6,,,,,,,,,,,,2,3,4,1,1,,,,,,,,,,,,,,,,8,9,3,1,2500,5,1,1,9,3,9,3,2,4
29978,1,5,1,3,3,1,2,3,4,5,6,,,,,,,,,,,,3,4,5,1,,,1,,,,,,,,,,,,,,4,5,2,1,3000,4,1,0,9,3,18,1,2,4
29980,1,1,5,6,3,1,2,3,,5,,,,,,11,,,,,,,2,1,,1,,,1,,,,,,,,,,,,,,4,5,2,1,2000,5,1,1,9,3,18,1,2,3
29981,1,2,4,8,3,1,2,3,4,5,,,,,,,12,,,,,,2,1,12,1,,,1,,,,,,,,,,,,,,4,5,2,1,1500,5,1,1,9,3,18,1,1,2
29982,1,1,4,5,1,1,2,3,4,5,6,,,,,11,,,,,,,1,2,4,1,,,,,,,,,,,,,,,,,13,14,11,1,2976.6,4,1,0,9,3,12,2,2,2
29983,1,1,2,7,3,1,2,3,4,5,,,,,,,,,,,,,3,2,1,1,,,1,,,,,,,,,,,,,,4,5,2,1,450,5,1,1,9,3,18,1,2,2
29984,1,4,5,1,3,1,2,3,4,5,6,,,,,,,,,,,,2,3,1,1,,,1,,,,,,,,,,,,,,4,5,2,1,450,5,1,1,9,3,18,1,2,3
29986,1,3,4,5,1,,2,3,4,5,6,7,,,,11,,,,,,,5,6,4,1,,,,,,,,,,,,1,,,,,11,12,11,1,3348,5,1,1,9,3,7,1,2,2
29987,1,5,2,1,3,1,2,3,4,,,,,,,,12,,,,,,2,12,1,1,,1,,,,,,,,,,,,,,,4,5,2,1,0.72,4,1,0,9,3,18,1,2,3
29988,1,1,2,3,3,1,2,3,4,5,,,,,,,12,,,,,,2,1,3,1,,,1,,,,,,,,,,,,,,4,5,2,1,180.86,5,1,1,9,3,18,1,2,2
29989,1,7,4,,1,,2,3,4,5,6,7,8,,,11,,,,,,,6,5,4,1,,,,,,,,,,,,1,,,,,32,33,12,1,3968.8,5,1,1,9,3,97,4,2,2
29990,1,7,4,2,1,1,2,3,4,5,6,7,8,,,11,12,,,,,,4,5,6,1,,,,,,,,,,,,1,,,,,32,33,12,1,3968.8,5,1,1,9,3,97,4,2,2
29991,1,1,6,2,1,1,2,3,4,5,6,7,,,,,,,,,,,2,1,7,1,,,,,,,,,,,,,,,,,4,5,2,1,2000,5,1,1,9,3,18,1,2,3
29992,2,4,10,3,1,1,2,3,4,5,6,,,9,10,,,,,,,,5,2,4,1,,1,,1,,,,,,1,,,,,,,13,14,11,,6000,5,1,1,9,3,97,4,2,2
29993,1,2,6,4,1,,2,3,4,5,6,7,8,,,,12,,,,,,7,12,2,1,,,,,,,,,,,,,,,,,7,8,3,1,1005,4,1,0,9,3,18,1,2,4
29994,1,6,2,,1,1,2,3,4,5,6,7,8,,,,,,,,,,7,8,2,1,,,,,,,,,,,,,,,,,7,8,3,1,1072,5,1,1,9,3,18,1,2,1
29996,2,1,5,2,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,5,6,2,1,856.8,5,1,1,9,3,1,1,1,2
29999,2,1,4,2,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,4,5,2,1,571.2,4,1,0,9,3,1,1,1,2
30000,2,10,1,3,1,1,2,3,4,5,6,,,,,11,12,13,,,,,3,13,4,1,1,,,,,,,,,,,,,,,,7,8,3,,2300,5,1,1,9,3,9,3,2,2
30001,2,9,4,1,1,,2,3,,,,,,,,11,,,,,,,2,3,11,1,1,,,,,,,,,,,,,,,,6,7,2,,2500,5,1,1,9,3,9,3,1,2
30003,2,1,3,2,1,1,2,3,,,,,,,,,12,13,,,,,2,1,3,1,1,,,,,,,,,,,,,,,,10,11,11,,1642.2,5,1,1,9,3,1,1,2,3
30005,2,13,,,1,,2,,,,,,,,,,,,,,,17,17,,,1,,,,,,,,,,,,,,,,,4,5,2,1,3000,5,1,1,9,3,10,3,2,6
30013,1,2,7,,1,1,2,,,,6,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,1,,,,,5,6,2,1,16394.4,5,1,1,9,3,4,1,1,2
30016,1,1,3,7,1,1,,3,4,,6,,,9,,,,,,,,,3,9,4,1,,1,1,,,,,,,,,,,,,1,11,12,11,1,1984.4,5,1,1,9,3,12,2,2,3
30017,2,6,2,5,1,1,2,3,,,,7,8,,,,12,,,,,,2,3,7,,,1,,,,,,,,,,,,,,,12,13,11,,1428,5,1,1,9,3,1,1,2,1
30020,1,1,3,4,1,1,,3,4,,6,,,,,11,,,,,,,4,3,1,1,,,,,,,,,,1,,1,,,,1,25,26,11,1,2480.5,5,1,1,9,3,13,2,1,2
30021,1,13,,,1,1,2,3,4,5,6,,,,,,,,,,,,4,1,5,1,,,,,,,,,,,,,,,,1,21,22,11,1,2976.6,5,1,1,9,3,13,2,2,6
30023,1,1,3,5,1,1,2,,4,,,,,,,,,,,,,,4,,,1,,1,,,,,,,,,,,,,,,12,13,11,,1069.2,5,1,1,9,3,4,1,2,2
30027,1,1,3,2,1,1,,3,,5,,,,,,,,,,,,,3,5,1,1,,,,,,,,,,,,,,,,,7,8,3,1,1211.76,4,1,0,9,3,4,1,2,2
30030,1,1,3,4,1,1,2,3,4,5,,,,,,,,,,,,,3,4,1,1,,,,,,,,,,,,,,,,,6,7,2,1,1140.48,5,1,1,9,3,4,1,2,3
30031,2,1,4,3,1,1,2,3,4,5,6,,,9,,,,,,,,,3,5,1,1,,,,,,,,,,,,,,,,,13,14,11,,1984.4,5,1,1,9,3,12,2,2,2
30032,1,1,4,6,1,,2,,4,5,6,,,,,,,,,,,,4,5,6,1,,,,,,,,,,,,1,,,,1,14,15,11,1,1984.4,5,1,1,9,3,13,2,2,2
30035,1,1,4,3,1,1,2,3,4,5,6,,,,,11,,,,,,,1,2,3,1,,,1,,,,,,,,,1,,,,,21,22,11,1,4961,5,1,1,9,3,97,4,2,2
30040,1,1,2,4,1,1,2,,4,5,,,,,10,,,13,,,,,5,4,13,1,,,,,,,,,,,,,,,,,20,21,11,,2282.06,4,1,0,9,3,97,4,2,2
30042,1,1,7,5,1,1,,,,,,,,,,11,,,,,,,11,,,1,,,,,,1,,,,,,,,,1,,93,94,14,1,6540,3,0,0,9,3,5,1,2,3
30044,1,7,5,4,1,1,2,3,4,5,6,,,,,11,,,,,,,3,5,1,1,,,,,,,,,,,,,,,,,3,4,2,1,2877,4,1,0,9,3,11,2,1,2
30045,2,13,4,,1,,2,,4,5,,,,,10,,,,,,,,5,4,10,1,,,,,,,,,,,,,,,,,11,12,11,,1686.74,5,1,1,9,3,97,4,2,2
30046,1,1,4,9,1,1,2,3,4,,6,,,,,11,,,,,,,1,11,4,1,,,,,,,,,,,,1,,,,,10,11,11,1,2976.6,5,1,1,9,3,12,2,2,3
30049,1,1,2,,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,7,8,3,1,2452.5,4,1,0,9,3,5,1,2,5
30050,1,1,4,3,1,1,2,3,4,,,,,,,11,,,,,,,1,4,11,1,,,,,,,,1,,,,1,,1,,1,83,84,13,,3472.7,5,1,1,9,3,13,2,1,3
30051,1,1,3,7,1,,2,3,4,5,6,,,,,11,,,,,,,4,6,3,1,,,,1,,,,,,,,1,,,,,66,67,13,1,3968.8,5,1,1,9,3,97,4,2,2
30053,1,1,2,5,1,1,2,,4,5,,,8,,,,12,,,,,,2,1,12,1,,,,,,,,,,,,,,,,,7,8,3,1,2452.5,5,1,1,9,3,5,1,2,2
30055,1,1,3,10,1,1,,3,4,,,,,,,,,,,,,,3,4,1,1,,,,,,,,,,,,,,,,1,11,12,11,,2138.4,4,1,0,9,3,4,1,2,2
30056,1,7,1,4,1,,2,3,4,5,6,7,8,9,10,11,,,,,,,5,10,3,1,,,,,,,,,,,,1,,,,,18,19,11,1,2480.5,5,1,1,9,3,13,2,2,2
30058,1,1,6,2,1,1,2,,,,,7,,,,,,,,,,,7,2,1,1,,,,,,,,,,,,,,,,,2,3,1,1,1071,5,1,1,9,3,1,1,2,4
30059,1,5,7,2,1,1,2,,,,,,,,,11,,,,,,,11,1,2,1,,,,,,,,,,,,,,,,,4,5,2,1,9810,4,1,0,9,3,5,1,1,3
30061,1,13,4,3,1,,2,3,4,5,6,,,,,,,,,,,,3,4,5,1,,,,,,,,,,,,1,,,,1,13,14,11,1,3968.8,4,1,0,9,3,97,4,2,4
30068,1,1,5,2,1,1,2,,4,,,,,,,,,,,,,,2,1,4,1,,,,,,,,,,,,,,,,,6,7,2,1,3255.52,3,0,0,9,3,4,1,2,3
30075,1,2,1,,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,23,24,11,1,1428,5,1,1,9,3,1,1,2,2
30077,2,2,1,3,1,1,2,3,4,,6,,,,,,,,,,,,3,2,4,1,,,,,,,,,,,,,,,,,179,180,14,,17364,5,1,1,9,3,2,1,2,2
30083,1,3,1,,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,2,3,1,1,499.8,4,1,0,9,3,1,1,2,2
30085,1,2,4,,1,1,2,,4,,,,,9,,,,,,,,,1,9,4,1,,,,,,,,,,,,,,,,,7,8,3,1,3270,5,1,1,9,3,5,1,2,3
30088,1,2,1,12,1,1,2,,4,,,,,,,,,,,,,,2,1,4,1,,,,,,,,,,,,,,,,,4,5,2,1,2000,3,0,0,9,3,2,1,2,4
30092,1,1,4,,1,1,2,,4,,,,,,,,,,,,,,4,1,2,1,,,,,,,,,,,,,,,,,4,5,2,1,714,5,1,1,9,3,1,1,2,4
30095,1,7,10,6,1,,2,3,4,,,7,,,,,,,,,,,7,4,3,1,1,,,,,,,,,,,,,,,,3,4,2,1,2500,5,1,1,9,3,9,3,2,3
30099,1,2,1,4,1,,2,,4,5,,,,,,,12,,,,,,2,12,5,1,,,,,,,,,,,,,,,,,7,8,3,1,2494.8,5,1,1,9,3,4,1,2,2
30100,1,2,1,3,1,1,2,,,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,8,9,3,1,3270,4,1,0,9,3,5,1,2,4
30104,2,2,1,3,1,,2,3,4,5,6,,,,,11,,,,,,,5,2,3,1,,,,,,,,,,,,,,,,,14,15,11,,6000,5,1,1,9,3,9,3,2,2
30105,1,1,3,5,1,1,2,3,4,,,,,,,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,5,6,2,1,2616,5,1,1,9,3,5,1,2,3
30107,1,1,2,12,1,1,2,3,,,,,,,,,,,,,,,1,2,3,1,,,,,,,,,,,,,,,,,2,3,1,1,1984.4,3,0,0,9,3,2,1,2,2
30108,1,6,2,1,1,,2,3,,,,7,,,,11,,,,,,,7,3,2,1,,,,,,,,,,,,,,,,,7,8,3,,3000,5,1,1,9,3,9,3,2,2
30109,1,4,3,1,1,1,,,,5,,,,,,11,,,,,,,5,11,1,1,,,,,,,,,,,,,,,,,5,6,2,1,2616,4,1,0,9,3,5,1,2,3
30111,2,1,2,11,1,,2,,,,,,,,,11,,,,,,,11,2,,1,,,,,,,,,,,,,,,,,4,5,2,,793.76,4,1,0,9,3,97,4,1,2
30114,2,4,3,10,1,,2,,4,5,,,,,,,,,,,,,4,5,2,1,,,,,1,,,,,,,,,,,,5,6,2,1,800,4,1,0,9,3,9,3,2,3
30117,1,1,5,4,1,1,2,,4,,,,,,,,12,,,,,,4,12,1,1,,,,,,,,,,,,,,,,,5,6,2,1,928.2,5,1,1,9,3,1,1,2,2
30124,1,1,3,4,1,1,2,,4,,,,,,,,,,,,,,4,1,2,1,,,1,,,,,,,,,,,,,,7,8,3,1,1144.5,5,1,1,9,3,5,1,2,3
30128,2,13,2,10,1,1,2,3,4,,,,,,,11,,,,,,,11,4,3,1,,,,,,,,,,,,,,,,,3,4,2,,357,5,1,1,9,3,1,1,1,3
30129,1,1,12,4,1,1,2,3,4,,6,,,,,11,,13,,,,,1,3,4,1,,,,,,,,1,,,,1,,,,,27,28,11,,2714.8,5,1,1,9,3,8,4,1,2
30131,1,1,2,5,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,7,8,3,1,1635,5,1,1,9,3,5,1,2,4
30133,1,6,2,1,1,1,2,3,4,5,6,7,,9,,11,,,,,,,7,9,5,1,,1,,,,,,,,1,,1,,,,,20,21,11,1,3968.8,5,1,1,9,3,97,4,2,2
30136,1,2,1,5,1,1,2,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,7,8,3,1,6540,5,1,1,9,3,5,1,2,3
